Increment value,62192
Time (us),waveform (u12),saw (u12),tri (u12),pulse (u12)
525,3890,1842,-1637,2047,2677,-207899
526,3905,1857,-1667,2047,3386,-211709
527,3920,1872,-1697,2047,3741,-215519
528,3936,1888,-1729,2047,3918,-219583
529,3951,1903,-1759,2047,1959,-223393
530,3966,1918,-1789,2047,3027,-227203
531,3981,1933,-1819,2047,3561,-231013
532,3996,1948,-1849,2047,1780,-234823
533,4012,1964,-1881,2047,2938,-238887
534,4027,1979,-1911,2047,1469,-242697
535,4042,1994,-1941,2047,2782,-246507
536,4057,2009,-1971,2047,1391,-250317
537,4072,2024,-2001,2047,695,-254127
538,4087,2039,-2031,2047,347,-257937
539,7,-2041,-2034,-2048,347,-258318
540,22,-2026,-2004,-2048,347,-254508
541,37,-2011,-1974,-2048,347,-250698
542,52,-1996,-1944,-2048,347,-246888
543,67,-1981,-1914,-2048,347,-243078
544,83,-1965,-1882,-2048,347,-239014
545,98,-1950,-1852,-2048,347,-235204
546,113,-1935,-1822,-2048,347,-231394
547,128,-1920,-1792,-2048,347,-227584
548,143,-1905,-1762,-2048,347,-223774
549,158,-1890,-1732,-2048,347,-219964
550,174,-1874,-1700,-2048,347,-215900
551,189,-1859,-1670,-2048,347,-212090
552,204,-1844,-1640,-2048,347,-208280
553,219,-1829,-1610,-2048,347,-204470
554,234,-1814,-1580,-2048,347,-200660
555,250,-1798,-1548,-2048,347,-196596
556,265,-1783,-1518,-2048,347,-192786
557,280,-1768,-1488,-2048,347,-188976
558,295,-1753,-1458,-2048,347,-185166
559,310,-1738,-1428,-2048,347,-181356
560,325,-1723,-1398,-2048,347,-177546
561,341,-1707,-1366,-2048,347,-173482
562,356,-1692,-1336,-2048,347,-169672
563,371,-1677,-1306,-2048,347,-165862
564,386,-1662,-1276,-2048,347,-162052
565,401,-1647,-1246,-2048,347,-158242
566,417,-1631,-1214,-2048,347,-154178
567,432,-1616,-1184,-2048,347,-150368
568,447,-1601,-1154,-2048,347,-146558
569,462,-1586,-1124,-2048,347,-142748
570,477,-1571,-1094,-2048,347,-138938
571,493,-1555,-1062,-2048,347,-134874
572,508,-1540,-1032,-2048,347,-131064
573,523,-1525,-1002,-2048,347,-127254
574,538,-1510,-972,-2048,347,-123444
575,553,-1495,-942,-2048,347,-119634
576,568,-1480,-912,-2048,347,-115824
577,584,-1464,-880,-2048,347,-111760
578,599,-1449,-850,-2048,347,-107950
579,614,-1434,-820,-2048,347,-104140
580,629,-1419,-790,-2048,347,-100330
581,644,-1404,-760,-2048,347,-96520
582,660,-1388,-728,-2048,347,-92456
583,675,-1373,-698,-2048,347,-88646
584,690,-1358,-668,-2048,347,-84836
585,705,-1343,-638,-2048,347,-81026
586,720,-1328,-608,-2048,347,-77216
587,735,-1313,-578,-2048,347,-73406
588,751,-1297,-546,-2048,347,-69342
589,766,-1282,-516,-2048,347,-65532
590,781,-1267,-486,-2048,347,-61722
591,796,-1252,-456,-2048,347,-57912
592,811,-1237,-426,-2048,347,-54102
593,827,-1221,-394,-2048,347,-50038
594,842,-1206,-364,-2048,347,-46228
595,857,-1191,-334,-2048,347,-42418
596,872,-1176,-304,-2048,347,-38608
597,887,-1161,-274,-2048,347,-34798
598,902,-1146,-244,-2048,347,-30988
599,918,-1130,-212,-2048,347,-26924
600,933,-1115,-182,-2048,347,-23114
601,948,-1100,-152,-2048,347,-19304
602,963,-1085,-122,-2048,347,-15494
603,978,-1070,-92,-2048,347,-11684
604,994,-1054,-60,-2048,347,-7620
605,1009,-1039,-30,-2048,347,-3810
606,1024,-1024,0,2047,173,0
607,1039,-1009,30,2047,86,3810
608,1054,-994,60,2047,2091,7620
609,1069,-979,90,2047,3093,11430
610,1085,-963,122,2047,1546,15494
611,1100,-948,152,2047,773,19304
612,1115,-933,182,2047,2434,23114
613,1130,-918,212,2047,3265,26924
614,1145,-903,242,2047,1632,30734
615,1161,-887,274,2047,2864,34798
616,1176,-872,304,2047,3480,38608
617,1191,-857,334,2047,1740,42418
618,1206,-842,364,2047,2918,46228
619,1221,-827,394,2047,3507,50038
620,1237,-811,426,2047,1753,54102
621,1252,-796,456,2047,2924,57912
622,1267,-781,486,2047,3510,61722
623,1282,-766,516,2047,3803,65532
624,1297,-751,546,2047,1901,69342
625,1312,-736,576,2047,950,73152
626,1328,-720,608,2047,2523,77216
627,1343,-705,638,2047,3309,81026
628,1358,-690,668,2047,3702,84836
629,1373,-675,698,2047,1851,88646
630,1388,-660,728,2047,2973,92456
631,1404,-644,760,2047,1486,96520
632,1419,-629,790,2047,2791,100330
633,1434,-614,820,2047,3443,104140
634,1449,-599,850,2047,3769,107950
635,1464,-584,880,2047,1884,111760
636,1479,-569,910,2047,942,115570
637,1495,-553,942,2047,471,119634
638,1510,-538,972,2047,235,123444
639,1525,-523,1002,2047,2165,127254
640,1540,-508,1032,2047,3130,131064
641,1555,-493,1062,2047,3613,134874
642,1571,-477,1094,2047,1806,138938
643,1586,-462,1124,2047,2951,142748
644,1601,-447,1154,2047,1475,146558
645,1616,-432,1184,2047,737,150368
646,1631,-417,1214,2047,2416,154178
647,1646,-402,1244,2047,1208,157988
648,1662,-386,1276,2047,604,162052
649,1677,-371,1306,2047,2350,165862
650,1692,-356,1336,2047,3223,169672
651,1707,-341,1366,2047,3659,173482
652,1722,-326,1396,2047,3877,177292
653,1738,-310,1428,2047,1938,181356
654,1753,-295,1458,2047,969,185166
655,1768,-280,1488,2047,484,188976
656,1783,-265,1518,2047,242,192786
657,1798,-250,1548,2047,2169,196596
658,1813,-235,1578,2047,1084,200406
659,1829,-219,1610,2047,542,204470
660,1844,-204,1640,2047,271,208280
661,1859,-189,1670,2047,2183,212090
662,1874,-174,1700,2047,1091,215900
663,1889,-159,1730,2047,2593,219710
664,1905,-143,1762,2047,1296,223774
665,1920,-128,1792,2047,2696,227584
666,1935,-113,1822,2047,3396,231394
667,1950,-98,1852,2047,1698,235204
668,1965,-83,1882,2047,849,239014
669,1981,-67,1914,2047,424,243078
670,1996,-52,1944,2047,2260,246888
671,2011,-37,1974,2047,1130,250698
672,2026,-22,2004,2047,2613,254508
673,2041,-7,2034,2047,3354,258318
674,2056,8,2031,2047,3354,257937
675,2072,24,1999,2047,3354,253873
676,2087,39,1969,2047,3354,250063
677,2102,54,1939,2047,3354,246253
